25001,BBA,2025,2025-07-28 18:05:52,user
25001,BCA,2025,2025-07-28 18:05:59,user
25002,BCA,2025,2025-07-28 18:06:10,user
25002,BBA,2025,2025-07-28 18:09:46,user
25003,BCA,2025,2025-07-28 18:09:57,user
25003,BBA,2025,2025-07-28 18:15:34,user
25004,BCA,2025,2025-07-28 18:15:46,user
25004,BBA,2025,2025-07-28 18:18:14,user
25005,BCA,2025,2025-07-29 14:23:08,user
25005,BBA,2025,2025-07-29 14:23:28,user
25006,BCA,2025,2025-07-29 14:23:46,user
25006,BBA,2025,2025-07-29 14:24:13,user
